ID,书名,密码,Pass,链接
16463,《保罗·霍尔特悬疑合集（套装共6册）》,百度网盘密码：e4fu     天翼云盘密码：4097,"{'百度网盘密码': 'e4fu', '天翼云盘密码': '4097'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/iqYrmy26ZfEv', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23492481-cc5707/', '百度网盘': 'http://pan.baidu.com/s/1c1QcOj2'}"
7633,《这一切并没有那么糟》,百度网盘密码：02af     天翼云盘密码：2741,"{'百度网盘密码': '02af', '天翼云盘密码': '2741'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/yM3EniQB3iQ3', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_31BED48E937B1E467E998AA39BDDB923FDFD1D239289B652F97E7CC502BA85CDD26FC0DC0CBBE4C7D31C834AAABDC4C6BF6B0128B7FA803B80C4F072700E1EDEBE4FDC2FAA94CF8B1E5F275B2015363A1DAA432E63A6E198BEB7EA026C3E1DD0DB337B0B67FB93D3A84D9CD8126E976260CB505693532B5213D4201E21F8EF1F75CB906B', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_CD8FCEE616CFE84D32460553651774DD614E77C0D3A9FDDB35AB57C271BC288DDE0F3973372B2D61AAE5CDEF505A8701EE53AC832EE1D99237451CBEB57700ACEA8AB946F0570F83647C46F06218EB7C015BACCE974D16719BFF73994AF60B7C5B8DA4BFC53C84493A4BBD4894D379CB3F3CD04E964A537286D304D414BD9AE005D60C35', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_E8C79D313AD7C7B45FD067D17918D80782B151E2674CE7807AB5402D12938B47FB686BB1730FCFC04A504EF89146DB1544B2234DB098D3544C47409E1EDB4A6D2E4FFDB93F1A9218D015B0E7C66239E58C213D73BAA2E6F0BC8AA94FB2382788BBF203A2A71BCB8F95496F4D255AB7309B6C6F3806B5C3E369E7957EF9F8D28FE635C63E', '百度网盘': 'http://pan.baidu.com/s/1hrW5J5y'}"
6678,《穹顶之下（上下两册全）》,百度网盘密码：cfsx     天翼云盘密码：5103,"{'百度网盘密码': 'cfsx', '天翼云盘密码': '5103'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/mMbEBb2eiaYr', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_5C4CAF87E8C6347C82FB2F1BB81DBD1DC1EF2E345D894F7F9AD18705D35174146A5307D1B67E10B13EA15C9B644A59891C4B28F189BB53E8B88EFDCAF3C5ECA914BD0161EB5C5CBE54BBF605FDDF0677FCE87E049027A8B05686426E0BFE14A99AF2CAE0D72386985785E9D6275BE8102682747074FB3C55323389450DC6DBC052C1E3D8', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_4A4CD7B116D28B66395D1DC6222BC5B5EB0F72406EB9EE47E481C4123CD78D2B86B53914657A058FB539B6DA6C170FAE33C8E7D15A95A21FCBAA7605FE22DE7D8ADEDB3120C71783021A99197C9BE94250D2A60AA17F52A9C19F933097FC15FFE82CC8FE4D4431CFEDD7D9C1E9048F4272C11CA53C0807D729981F41CC6339E54AC365CD', '百度网盘': 'http://pan.baidu.com/s/1nvhj0CD'}"
14275,《一个人的鲁迅系列（套装共4册）》,百度网盘密码：mcbu     ,{'百度网盘密码': 'mcbu'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22945983-e1af52/', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498754764956&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=9145921557130641&token=cloud4&sig=gI3RhIOxF5V9DYGeay2oo%2BYT4K4%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498754764949&sk=24578ED11A6242943B095C80BF002EEF&ufi=2149021558609066&token=cloud14&sig=Ff4Gkc0RjibnFeyVoUXWSe2stfY%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498754764952&sk=98A6737B325C52C84D55218BF66D57AA&ufi=9145921557130765&token=cloud15&sig=VtHjPPV%2B7EHVJ%2FSo0%2BPBRcMPLG8%3D', '百度网盘': 'http://pan.baidu.com/s/1midr1gc'}"
8668,《雅拉冒险笔记》,百度网盘密码：j89r     天翼云盘密码：2125,"{'百度网盘密码': 'j89r', '天翼云盘密码': '2125'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/VJzIbmBVFF3e', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_327DBFD9639F5379541DEA7339990A4D6ED215AE5FD2B07172515B64B0B557FA1628B647A9FDEB3567B0E73AEAFA39A9BD3C981B4E856B4E2A6F39EDC1CBB323CBE9CB3DB369B2E416DB6C27F715CA3DB3122AE3FC5D91C4AE0D97392BDA835D2292AEADC7591B2C24B24DC3402F365F98C2B539CE821C12C8BB7307CFC997C0E7B3E742', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_5FE153D8EB229DA76ABFF965CCD12D79BBA4F011F164ADB8AC1501102795B96EC322D4AC9EEB45903363755C7279F99EC96357F5C23FFB8D0A22A748907815D60DE3F4B7A577FA5B48F697EB5B4E82C88D44CFC143A4F6BDA886E27B74C244096B3CB3685046D0110A216C5D15A70DE7ADCF8FB5063905F86AF3210A118E6FD1EEA92B17', '百度网盘': 'http://pan.baidu.com/s/1o7SqM86'}"
9899,《妹方》,百度网盘密码：yk1n     ,{'百度网盘密码': 'yk1n'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498743268011&sk=24578ED11A6242943B095C80BF002EEF&ufi=1138421628947391&token=cloud14&sig=HRCsIEx7Wx9m2Cu5IkXEbFg1ilw%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498743268004&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=4152921326013683&token=cloud4&sig=KSSsfzD0w2Gjozu2F7oMZ9yoVOY%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498743268020&sk=24578ED11A6242943B095C80BF002EEF&ufi=8152951334660011&token=cloud14&sig=ox5Yy3Qv2cq6e4wa%2BW%2BZTNIFLCM%3D', '百度网盘': 'http://pan.baidu.com/s/1jHEToIM'}"
6737,《欧洲:1453年以来的争霸之途》,百度网盘密码：u3jz     天翼云盘密码：9474,"{'百度网盘密码': 'u3jz', '天翼云盘密码': '9474'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/mYj6f2m6jAVr', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_C4189150B99102FA2E469C1D5E2C8BB1A669A66A231A30756636D68FE02ED6A102BC73DF8A27BDD865172D49D75BF0EF855426607FF11D6B0ADF9F2CF7F435FBC176FFB0D85D0700671386F748E016DBE9E5938CB88D8D48A56DAE77BF582D9E5C2D16325BDD4A574C44E1DC8BBC21242D485C448ED4D38827FBA835A5CAB206102CBB70', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_7EFB3E8FF8E3E8FE1F05FFA09F88CD4781BBE4EB3942A794D044267DC85EB8B0F726686C1705FFD0CD0440DFC042725DCDB2E3CD87CFB0A9BA1074BA5761AB9573FA54FC4E0D31B0009AC3AC10C580041E93D3241F3A2472E7BFCFBA83C35AEBF7C891170345628BA93980105D20F20D8DB4E52A27D3B897D907FAECBB85D4350ED266F4', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_F2CF8D6D9832749CEEDB5865CFEB6AACEC1711B8DD4F74DBD6F580F96ABE81A4B1E64381F6283AFDE666E353EA94E2BD04E33597F74324754D4BB8F226607679A4C8F4AAA75D849ADA7AA990BC96A5918F54243244DBDFF7A43A757A45B1145FBEC119C50D6066F76C17ECAC1B61D3209819E94C51B9D495077880D8E69A8FF0358AAFA5', '百度网盘': 'http://pan.baidu.com/s/1miz21Zi'}"
9228,《11/22/63》,百度网盘密码：07xx     天翼云盘密码：8348,"{'百度网盘密码': '07xx', '天翼云盘密码': '8348'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/YRFFbinmEjqm', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_3B89379EC31D8F7D1444F9C16481221741F9DAB05046FC19A1C54006A55FC91FB62C8EFBC57A344977E828D5B18C0E24496C34810F25A010626AA81A59B90785C08D8C488E7BF4B5FB0970FE29E3305F3D7572D765054B16A5733ACA96DEC9EC32DB1A0E7C7A858B40DAC8ABB4D5E7AFC6C555D4AEB8A0ECB7B9C3F316952D28840A136D', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_9214810ECAEE9FB9DA17FE48B6C3E67CC18B6B59762E97EC81725A9EDE02C8574328B2071299C05063F3D9D8BCCB3F94CF7E9761EE90EF4C61F017B64517DD076853394B9BC3C44FCD21D4B0E6F05154BCB76F9D11F2BB0E0E0FA3B283AF6F04ED2DA6813EE52D46A7529C6BD2288DB16DF8560235BBDD5126B5CFC9BC574E3A62C750CC', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_9805B406F26F1D45B3B9B2B5DAE7DFC6A1D4E34FF730A0FFF5E1019AC896BB1E96D0FAC18CDC98D2EEB9B7BA4055854DFBF5AAA45527C719E3D30B8772C4F850F5E98E3ACCA9191F3995E00E6BEFD3EF1F38EE386CDF5D3C91741C533ED71674260B2910FD8973F6E58168A7C59DF333B123BEC1829C0BBDC493D9D3EBD0153690EAB7BD', '百度网盘': 'http://pan.baidu.com/s/1skT7j0h'}"
11382,《宜昌鬼事三部曲（套装共三部）》,百度网盘密码：6npx     ,{'百度网盘密码': '6npx'},"{'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499123865094&sk=24578ED11A6242943B095C80BF002EEF&ufi=1141711709681977&token=cloud14&sig=gELx%2F191yxQiNIedXs7SvxmDGJg%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499123865101&sk=98A6737B325C52C84D55218BF66D57AA&ufi=8138421415973527&token=cloud15&sig=f2gXPCiyYat2WgQp6KrDjFbAeOM%3D', '百度网盘': 'http://pan.baidu.com/s/1i5HpK7V'}"
7002,《幽灵旅》,百度网盘密码：2425     天翼云盘密码：1026,"{'百度网盘密码': '2425', '天翼云盘密码': '1026'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/ryaeiqMziMFn', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_8F767138FF50492E1380FB2E89D3A4DA0E7E81BFBE46AC8A2FD2D9A5154567BDB8E761C2C7C88A87DF0EC8B5D988A8311429D79E2D56585444644DEBA4332E1AE9CFFB89855FF6014960C751ACF6C6CF53F8B12087445848ECA0E3C24FA322B0C43847A768DB10379CBA22AC64FEEC7A0AD10904CFA1B2E5D8BA39087B53919AF0A6B471', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_05AAEA8A892DFCEEB276DFA67F2092CAF270FBA3B1C0F263C807408867EE2911533BB28AD321C073C0CC3E1412CEA4F2E566E11D24133435E25797D956F66CC467B8A1DF8725E478EE4477F571E2C5C50CB782D6AE45A18E77958856DC67BAB11C1A41E123B3B08ECC31C2AFBDC0D6D268C65BD65940349022B4D3880D46F89C00A2B54A', '百度网盘': 'http://pan.baidu.com/s/1geDAcvh'}"
16846,《Python编程快速上手:让繁琐工作自动化》,百度网盘密码：5o3j     天翼云盘密码：1739,"{'百度网盘密码': '5o3j', '天翼云盘密码': '1739'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/auIZzamqQfau', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23749230-51a558/', '百度网盘': 'http://pan.baidu.com/s/1eR1CE8i'}"
10739,《长江的密咒》,百度网盘密码：o9tp     ,{'百度网盘密码': 'o9tp'},"{'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499343876604&sk=24578ED11A6242943B095C80BF002EEF&ufi=8152611375885911&token=cloud14&sig=cB3cnfci2zq1w1q0BVEKioma10o%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499343876623&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=1152621670851740&token=cloud4&sig=INNPhpspSDXfXVQiiWZRcLTB4DM%3D', '百度网盘': 'http://pan.baidu.com/s/1miBIRAK'}"
12752,《一步一如来:拉萨圣境旅人书》,百度网盘密码：z5l1     ,{'百度网盘密码': 'z5l1'},"{'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498479887367&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=4149021478099761&token=cloud3&sig=RnG8srnd91hfzjEB3xfIn0nMIHs%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498479887372&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=7149121481768482&token=cloud3&sig=VkurhZe7m17nNJclHzXjXYka7%2B8%3D', '百度网盘': 'http://pan.baidu.com/s/1cCgdYI'}"
6932,《长安幻夜（小说版）》,百度网盘密码：b0ex     天翼云盘密码：6048),"{'百度网盘密码': 'b0ex', '天翼云盘密码': '6048'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/JZr6byv6rmQz', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_F23F5AE8C746576CCB6312CF7690856D2C4DC74ED7ED47B9A1BE0152E4FE8499C728F33B155DFC38D86A2EC2237D1FF95E570EF830A120E52706EAE509209BD8CB9160903479FF96AF6B4FEB5003078FBBD6053FC6CFC3FFC75B7F9620288109A8E3533E92203A88C24E14FE625683363229E22D99AE87B62601342BDC0B941CF1AD6976', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_5A7D3710FE19808023AADEC529D4F548E0708138EC52BB9D2FDA09637E71AB49D987C7AB6E827309EFE9CECA286A260D95955E00A795F32F7B7C7D4ED27D41AE5EEDAF39560322A9A790E212E1A143A0EF74CF07B9604076B960CC0558FFFDE78FDE7156F0988A857CE9C01AAB389EE9F916C4570659DD6E0AADCCE426112F0DAB56FDD2', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_7F593FDCA438E7ADF04020BAC3AEA37E601EEDED77B2C88EF0BA1997F6E670B4CE2F4F5AA13DCDBDE82F86A2C36866C9F9925B766EF8928CBE6D3D064ACAF30C9FD28BA373605BF2E247A63C7CECA93D02381F5846C213042C727A172B0B70BF48AF4A38DD02F4A0432EA9FA590D74C03D77A3D970FD9DF1F8FDE74260D25914D478A180', '百度网盘': 'http://pan.baidu.com/s/1gfFSa0z'}"
10553,《伟大的博物馆:巴黎卢浮宫》,百度网盘密码：6csi     ,{'百度网盘密码': '6csi'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498913272596&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=2154321363261152&token=cloud3&sig=ha4q94Qq0QWsBKmbya4YRm77hg4%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498913272581&sk=6065D28083473231C78F3884E226D7DC&ufi=9152951359926610&token=cloud16&sig=E84KAkC%2BybNAXMJX%2Fn68%2BOH0y1Q%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498913272588&sk=98A6737B325C52C84D55218BF66D57AA&ufi=1152921661554019&token=cloud15&sig=1kglBrXWXa%2BWcNdX8AQ6Mfm0pTE%3D', '百度网盘': 'http://pan.baidu.com/s/1pK8Ewcj'}"
16321,《博尔赫斯全集·小说卷（精校精制版）》,百度网盘密码：4iz1     天翼云盘密码：2534,"{'百度网盘密码': '4iz1', '天翼云盘密码': '2534'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/v63MRbiu6jmy', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23423074-4bdf9b/', '百度网盘': 'http://pan.baidu.com/s/1boFVrxd'}"
7440,《危机与重构:唐帝国及其地方诸侯》,百度网盘密码：woe6     天翼云盘密码：8502,"{'百度网盘密码': 'woe6', '天翼云盘密码': '8502'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/3IvamqBZnQ3m', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_4908DAFF2024E5CEB01E06C0A9AB32098E76E9A0F4F9F24CD22327E48C7F33A41F8255D44286E5FFA00999EEC20D68B7B787F72C9FE2B6EA2F44B960441477D1E9FD2778D3BA46CB65CB4D4FE2575631284020FC88F4F79E090480E3ADC213AABADBC3EA6B25D4A7BDA2A67929521D7EAE7AD0C150230ACECDB79B050852B844D4B3B576', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_84E5F2B97098BFBD6101BBE7CB9783A779D39DC894AAF72929D250872C98D3D2A8129F66F7D2D9960F9F769F6AF4C86C978B67FEC2FFB33F87F0A7BD3695B1255DE38ECD33BCCDE94F69028AE41DD8628B783DEB6E297E9F912EC8AA36E533C9D1158A2DA9384ABDB58B29477777D56E952675893D4A9BF13CEADA2CA96A8DC3EC6FE744', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_259A45D02E6309DA1BB83D2B38F26087D1D3DE73B3E37BBB479084CB3C590EADBAC767341B11AD357D98E38BC1F4F2CB465A0B7A10533BDA030D53711EDE4273E954FC8F131A2320360DA0EC92A79832CB1CA519DE44731980D34EA090BE38E04C6BE5C33825BAF50FBF27F44BDC582E04FA0D56D97ECA503B992BFB20D0522DFB44F35C', '百度网盘': 'http://pan.baidu.com/s/1cuymgm'}"
16109,《九州·海上牧云记》,百度网盘密码：1ymo     天翼云盘密码：5794,"{'百度网盘密码': '1ymo', '天翼云盘密码': '5794'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/byeiu2IbqUnq', '城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-23314191-61d18b/', '百度网盘': 'http://pan.baidu.com/s/1jIHYUea'}"
7982,《创伤与复原》,百度网盘密码：z8nu     天翼云盘密码：2330,"{'百度网盘密码': 'z8nu', '天翼云盘密码': '2330'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/muENNzbyy6rm', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_E35A032797DE9B909423C428309230B999D9DC94FB6DF2BEEA1309B0678C4BCFED4D3C1C41C17FF1445E17F3C01B6B5F421CB9B7F90913C9ED66A89166EC03A552619A99E37326669A62ED3483C0487C9D9C003DA437759058A29B7A91E60D52A98E92EB28699B9DB48E673955A27344BFF738B87CE78918B87E2C14C448CCC9E4D20A74', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_F6D07EBF720163F96964614E9C247E9A81AE49B35528353EDC3F54E40F7ED05815FB4D2B009323AC31F26AD5018A57F9B1467A3BC0E79FAFF9520C305EE2289DA20CF2C433373069329E2E53FAE39BA7A726218BB180CBBF4EAE88294B525181ECB0830B22E6942C14F5B0F3F6D7BC24A2E2A3675DCEBF7CC54580D9A89CD1D512EF5915', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_39B46B4C17AD5ABD8E3F4E6E2053881AE48C7E8DF1E24F18E02477AA606C43E98A1139B1402ECB2BE54CCF21E1132A0C6A65350A9537AC7C4737AD10AA05FBF604014D080D15EA248F8A81DC1971D1C599D3B253B52B3FB4B8836452721F14114A86D834A0F3B321CA0C37FCBD8CAAB2F67E1783687592FA7A05E8172F31DA5D153DD018', '百度网盘': 'http://pan.baidu.com/s/1eSJts0E'}"
14664,《罪与罚（精制多看弹注本）》,百度网盘密码：r0db     ,{'百度网盘密码': 'r0db'},"{'城通网盘(备份)': 'https://page71.ctfile.com/dir/11851471-22945914-ace6cf/', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499186215427&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=1152221864662685&token=cloud4&sig=GbFn0GquIeIepBfVXbyQ0yWvy9k%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499186215437&sk=6065D28083473231C78F3884E226D7DC&ufi=3130921565503581&token=cloud16&sig=6SnmX2JFeUtyakikZFwni5PxfZI%3D', '百度网盘': 'http://pan.baidu.com/s/1o8I5faM'}"
10114,《大悬疑2：藏传嘎乌》,百度网盘密码：fr2n     ,{'百度网盘密码': 'fr2n'},"{'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498486395516&sk=98A6737B325C52C84D55218BF66D57AA&ufi=6149721321535411&token=cloud15&sig=kg8yMDMta0oAJyuppsydUbxPT8A%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498486395522&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=4149751334990213&token=cloud4&sig=dJNbL8%2F0gayqm%2FFbiQELEGLtEgw%3D', '百度网盘': 'http://pan.baidu.com/s/1ciWaoY'}"
9938,《华胥引（2012新版，全2册）》,百度网盘密码：t0zw     ,{'百度网盘密码': 't0zw'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498742729874&sk=6065D28083473231C78F3884E226D7DC&ufi=2149821333109171&token=cloud16&sig=aNoEVVbet3VhVR8czPY%2BYR2VNIU%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498742729855&sk=6065D28083473231C78F3884E226D7DC&ufi=5149121337328534&token=cloud16&sig=JAwVijf2LXX3cnMcvwUsdl9rnUk%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498742729865&sk=6065D28083473231C78F3884E226D7DC&ufi=2152221333115577&token=cloud16&sig=Az9%2BSOUW8yPlAQ3LxvoguuSCky0%3D', '百度网盘': 'http://pan.baidu.com/s/1hr6PTNe'}"
9467,《蒙田随笔全集（全三册，精排）》,百度网盘密码：nyzg     ,{'百度网盘密码': 'nyzg'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_A34D5F12C9D736D718325D874A0CA537EF0F61AB9D079F2DC51A2293DC0C103808299841AC8848B68F71BFDF087F882D1C9318141B20138996DE8C28DA5DE935B5FD71180546DEE93FF0B252808A7B8CF761DBAE4A222E3EE9EBB041463CA603F0FC442B7CCFDC97AA5688E0BD1892DC3BFC5AEA6F0BEC6345DA1F2FE05761B4AB515A28', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_0A1F2CBB7620D0598FF2FB9E7EB54ED059ECCC845E2B0FE0C2F65690BE990F668E43093A28E79A5D6A278958D04E818165B0413F712BD5DC59A98DDA24E43D2AD7155B954FEC86C0AC8B248E284C0C053B9AE4F66A1FD852FD0CDCB70C1A17967958ECB4900397ACE08E7B06C86A50611138725954BA3E1B23D6850FF4072455546CE1A4', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_317407981A9BCA2BD64BAA25942E0F1CD4E5346742DA3AA4587756A25E191006EB19247096FA60435929F31533997E9E548B4E5E3A16F664DE25CE9A75834DC922231696B59CF6EF3EEC300248679054F05DC195EBE022E43E0CDC3D3B197AB4617157BA207B63A4DB81D159A84B849463108AAA40EEA381F43749AEF9FAE939BEEE6D79', '百度网盘': 'http://pan.baidu.com/s/1mhMWcK4'}"
9682,《亡灵颂歌》,百度网盘密码：y9t5     ,{'百度网盘密码': 'y9t5'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498922710353&sk=98A6737B325C52C84D55218BF66D57AA&ufi=8149721324194263&token=cloud15&sig=FLJwBsC3xl%2Bxif%2BrkueTd9O137U%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498922710336&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=2149751320549589&token=cloud4&sig=R1eCHw2c5H7PcHL5hTtGJ5Oghdc%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498922710345&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=2149751320549564&token=cloud4&sig=o1%2BtKXAW9xHmwtgP9zA3CfFmdR0%3D', '百度网盘': 'http://pan.baidu.com/s/1pLwclxL'}"
10252,《巫神纪（多看版）》,百度网盘密码：fzhm     ,{'百度网盘密码': 'fzhm'},"{'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498448316946&sk=98A6737B325C52C84D55218BF66D57AA&ufi=4134421344907608&token=cloud15&sig=jcYYiUsLfNZAHieMIC2NeX4t0XU%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498448316952&sk=98A6737B325C52C84D55218BF66D57AA&ufi=7149121349842441&token=cloud15&sig=COV4KByRFpCbDSFAsNOM0X2KVzU%3D', '百度网盘': 'http://pan.baidu.com/s/1c2f4zfy'}"
6920,《巨龙躲避者》,百度网盘密码：k0n0     天翼云盘密码：6365,"{'百度网盘密码': 'k0n0', '天翼云盘密码': '6365'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/6NR3Q3RBrInq', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_175A12B6137B0CDEF671DAE80D6D46485BDF95F58590041EE0E6306D8D6B88BBE79784DFC3A9ADF970756E635385B7650C50981CC5807E5CD756EFDA3AC310B7F3A7630CE98C512121D267233C9F32554C42F53D8148608BA7A8066A231264289F3326283B76E5FFEE904DF5880894095A8DFF1C1CFDC57EF63B48D412246766C6619B67', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_1B0EDFF848996D5F9DD76C26EEDCFD3873CDA28BD346C147C0405724CE2F9AFFC962C56E53A16FC3D771437EBA5BFE41C4D49F4CA742621DF8DEEC0E97B1FD216DDEF339156CCE483062D859D26F275F8EDEBABF9700D71FEFC2FE58CEAA8DC9D7180C97A2F88E25ACEC51BE7948B67E1A148F5369724E66CFB4E2CBFFEFEDAD209B3852', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_12602AED1FF5F3E69D46A383EA555CD8A25D16DC4FE4761650D73F1549E6DF298C3FDDFE31FC93F1C55D33B32A1D6832191966AF1C339683D126A00EA509E9E914C4835D610989F81317A82B98C16FF2CB81892FABFE5B221C6D1D3C960AFDAF69B4F0EC41A045745715F8A52B4511C69B31118890AD962F4A45C072F8F47CC0DA21543B', '百度网盘': 'http://pan.baidu.com/s/1pKQQHGB'}"
